run_id,stage,sequence,config,payload_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,generator_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,generator_drop_ratio,clean,reason,raw_result
scout-64-envoy-permissive-refine3-v1,refine,3,envoy-permissive,64,1442336,10,1436365.000,542.00,1500.00,14422970,59712,691,0,0,0,0.995860,0.999973,0.004140,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine3-v1.result.attempt1.txt
scout-64-envoy-permissive-refine3-v2,refine,3,envoy-permissive,64,1442336,10,1436990.000,564.00,1378.00,14423159,53562,843,0,0,0,0.996294,0.999986,0.003714,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine3-v2.result.attempt1.txt
scout-64-envoy-permissive-refine4-v1,refine,4,envoy-permissive,64,1415535,10,1414916.000,474.00,909.00,14155148,5853,661,0,0,0,0.999563,0.999986,0.000413,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine4-v1.result.attempt1.txt
scout-64-envoy-permissive-refine4-v2,refine,4,envoy-permissive,64,1415535,10,1414229.000,509.00,1111.00,14155124,12935,704,0,0,0,0.999077,0.999984,0.000914,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine4-v2.result.attempt1.txt
scout-64-envoy-strict-pilot1-v1,pilot,1,envoy-strict,64,5000,2,4998.000,178.00,426.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot1-v1.result.attempt1.txt
scout-64-envoy-strict-pilot2-v1,pilot,2,envoy-strict,64,6750,2,6749.000,328.00,448.00,13500,0,0,0,0,0,0.999852,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot2-v1.result.attempt1.txt
scout-64-envoy-strict-pilot3-v1,pilot,3,envoy-strict,64,9113,2,9110.000,192.00,469.00,18228,0,4,0,0,0,0.999671,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot3-v1.result.attempt1.txt
scout-64-envoy-strict-pilot4-v1,pilot,4,envoy-strict,64,12303,2,12299.000,202.00,537.00,24608,0,7,0,0,0,0.999675,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot4-v1.result.attempt1.txt
scout-64-envoy-strict-pilot5-v1,pilot,5,envoy-strict,64,16609,2,16606.000,148.00,380.00,33220,0,4,0,0,0,0.999819,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot5-v1.result.attempt1.txt
scout-64-envoy-strict-pilot6-v1,pilot,6,envoy-strict,64,22422,2,22421.000,176.00,537.00,44844,0,0,0,0,0,0.999955,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot6-v1.result.attempt1.txt
scout-64-envoy-strict-pilot7-v1,pilot,7,envoy-strict,64,30270,2,30269.000,184.00,338.00,60540,0,2,0,0,0,0.999967,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot7-v1.result.attempt1.txt
scout-64-envoy-strict-pilot8-v1,pilot,8,envoy-strict,64,40865,2,40861.000,257.00,354.00,81729,0,8,0,0,0,0.999902,0.999988,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot8-v1.result.attempt1.txt
scout-64-envoy-strict-pilot9-v1,pilot,9,envoy-strict,64,55168,2,55165.000,251.00,352.00,110332,0,12,0,0,0,0.999946,0.999964,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot9-v1.result.attempt1.txt
scout-64-envoy-strict-pilot10-v1,pilot,10,envoy-strict,64,74477,2,74472.000,250.00,351.00,148948,0,14,0,0,0,0.999933,0.999960,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot10-v1.result.attempt1.txt
scout-64-envoy-strict-pilot11-v1,pilot,11,envoy-strict,64,100544,2,100539.000,256.00,355.00,201082,0,22,0,0,0,0.999950,0.999970,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot11-v1.result.attempt1.txt
scout-64-envoy-strict-pilot12-v1,pilot,12,envoy-strict,64,135734,2,135730.000,254.00,349.00,271457,0,28,0,0,0,0.999971,0.999959,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot12-v1.result.attempt1.txt
scout-64-envoy-strict-pilot13-v1,pilot,13,envoy-strict,64,183241,2,183235.000,258.00,359.00,366479,0,36,0,0,0,0.999967,0.999992,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot13-v1.result.attempt1.txt
scout-64-envoy-strict-pilot14-v1,pilot,14,envoy-strict,64,247375,2,247370.000,290.00,423.00,494727,0,58,0,0,0,0.999980,0.999954,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot14-v1.result.attempt1.txt
scout-64-envoy-strict-pilot15-v1,pilot,15,envoy-strict,64,333956,2,333953.000,264.00,370.00,667895,0,55,0,0,0,0.999991,0.999975,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot15-v1.result.attempt1.txt
scout-64-envoy-strict-pilot16-v1,pilot,16,envoy-strict,64,450841,2,450821.000,267.00,379.00,901659,0,94,0,0,0,0.999956,0.999974,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot16-v1.result.attempt1.txt
scout-64-envoy-strict-pilot17-v1,pilot,17,envoy-strict,64,608635,2,608628.000,284.00,403.00,1217213,0,144,0,0,0,0.999988,0.999953,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot17-v1.result.attempt1.txt
scout-64-envoy-strict-pilot18-v1,pilot,18,envoy-strict,64,821657,2,821642.000,302.00,419.00,1643269,17,197,0,0,0,0.999982,0.999973,0.000010,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot18-v1.result.attempt1.txt
scout-64-envoy-strict-pilot19-v1,pilot,19,envoy-strict,64,1109237,2,1108989.000,551.00,1169.00,2218419,852,418,0,0,0,0.999776,0.999975,0.000384,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot19-v1.result.attempt1.txt
scout-64-envoy-strict-pilot20-v1,pilot,20,envoy-strict,64,1497470,2,538175.000,7236.00,21154.00,2994519,1912405,5887,0,0,0,0.359390,0.999859,0.638635,0,achieved+generator_drop+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-pilot20-v1.result.attempt1.txt
scout-64-envoy-strict-validate20-v1,validate,20,envoy-strict,64,1497470,10,1054945.000,4339.00,11455.00,14974342,4422511,3111,0,0,0,0.704485,0.999976,0.295339,0,achieved+generator_drop+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-validate20-v1.result.attempt1.txt
scout-64-envoy-strict-validate20-v2,validate,20,envoy-strict,64,1497470,10,504426.000,8678.00,24502.00,14970674,9921288,5816,0,0,0,0.336852,0.999731,0.662715,0,achieved+generator_drop+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-validate20-v2.result.attempt1.txt
scout-64-envoy-strict-backtrack19-v1,backtrack,19,envoy-strict,64,1109237,10,1109196.000,341.00,465.00,11092257,381,261,0,0,0,0.999963,0.999990,0.000034,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-backtrack19-v1.result.attempt1.txt
scout-64-envoy-strict-backtrack19-v2,backtrack,19,envoy-strict,64,1109237,10,1109192.000,338.00,463.00,11092198,370,284,0,0,0,0.999959,0.999984,0.000033,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-backtrack19-v2.result.attempt1.txt
scout-64-envoy-strict-refine1-v1,refine,1,envoy-strict,64,1288817,10,1288749.000,379.00,602.00,12887954,733,418,0,0,0,0.999947,0.999983,0.000057,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine1-v1.result.attempt1.txt
scout-64-envoy-strict-refine1-v2,refine,1,envoy-strict,64,1288817,10,1288745.000,376.00,595.00,12888044,698,472,0,0,0,0.999944,0.999990,0.000054,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine1-v2.result.attempt1.txt
scout-64-envoy-strict-refine2-v1,refine,2,envoy-strict,64,1389232,10,1388855.000,481.00,845.00,13892066,3804,740,0,0,0,0.999729,0.999982,0.000274,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine2-v1.result.attempt1.txt
scout-64-envoy-strict-refine2-v2,refine,2,envoy-strict,64,1389232,10,1388925.000,463.00,816.00,13892219,3440,523,0,0,0,0.999779,0.999993,0.000248,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine2-v2.result.attempt1.txt
scout-64-envoy-strict-refine3-v1,refine,3,envoy-strict,64,1442336,10,1421961.000,635.00,1754.00,14423133,204302,459,0,0,0,0.985874,0.999984,0.014165,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine3-v1.result.attempt1.txt
scout-64-envoy-strict-refine3-v2,refine,3,envoy-strict,64,1442336,10,1428260.000,629.00,1497.00,14423101,140468,1096,0,0,0,0.990241,0.999982,0.009739,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine3-v2.result.attempt1.txt
scout-64-envoy-strict-refine4-v1,refine,4,envoy-strict,64,1415535,10,1413843.000,518.00,1001.00,14155251,16947,580,0,0,0,0.998805,0.999993,0.001197,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine4-v1.result.attempt1.txt
scout-64-envoy-strict-refine4-v2,refine,4,envoy-strict,64,1415535,10,1413542.000,534.00,1068.00,14155289,20817,369,0,0,0,0.998592,0.999996,0.001471,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-strict-refine4-v2.result.attempt1.txt
scout-64-dpumesh-preload-pilot1-v1,pilot,1,dpumesh-preload,64,5000,2,4999.000,315.00,390.00,10000,0,0,0,0,0,0.999800,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot1-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot2-v1,pilot,2,dpumesh-preload,64,6750,2,6748.000,325.00,413.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot2-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot3-v1,pilot,3,dpumesh-preload,64,9113,2,9111.000,220.00,440.00,18228,0,3,0,0,0,0.999781,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot3-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot4-v1,pilot,4,dpumesh-preload,64,12303,2,12302.000,223.00,426.00,24608,0,4,0,0,0,0.999919,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot4-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot5-v1,pilot,5,dpumesh-preload,64,16609,2,16605.000,216.00,442.00,33220,0,7,0,0,0,0.999759,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot5-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot6-v1,pilot,6,dpumesh-preload,64,22422,2,22421.000,205.00,429.00,44844,0,4,0,0,0,0.999955,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot6-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot7-v1,pilot,7,dpumesh-preload,64,30270,2,30268.000,207.00,337.00,60540,0,4,0,0,0,0.999934,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot7-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot8-v1,pilot,8,dpumesh-preload,64,40865,2,40863.000,181.00,240.00,81728,0,4,0,0,0,0.999951,0.999976,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot8-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot9-v1,pilot,9,dpumesh-preload,64,55168,2,55164.000,167.00,309.00,110336,0,8,0,0,0,0.999927,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot9-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot10-v1,pilot,10,dpumesh-preload,64,74477,2,74474.000,161.00,235.00,148952,0,9,0,0,0,0.999960,0.999987,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot10-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot11-v1,pilot,11,dpumesh-preload,64,100544,2,100539.000,168.00,321.00,201090,0,16,0,0,0,0.999950,1.000010,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot11-v1.result.attempt1.txt
scout-64-dpumesh-preload-pilot12-v1,pilot,12,dpumesh-preload,64,135734,2,130783.000,44016.00,139854.00,271468,0,9886,0,0,0,0.963524,1.000000,0.000000,0,achieved+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-pilot12-v1.result.attempt1.txt
scout-64-dpumesh-preload-validate12-v1,validate,12,dpumesh-preload,64,135734,10,134635.000,63962.00,166785.00,1357336,0,10998,0,0,0,0.991903,0.999997,0.000000,0,p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-validate12-v1.result.attempt1.txt
scout-64-dpumesh-preload-validate12-v2,validate,12,dpumesh-preload,64,135734,10,134794.000,65046.00,140500.00,1357334,0,9399,0,0,0,0.993075,0.999996,0.000000,0,p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-validate12-v2.result.attempt1.txt
scout-64-dpumesh-preload-backtrack11-v1,backtrack,11,dpumesh-preload,64,100544,10,100543.000,163.00,250.00,1005440,0,16,0,0,0,0.999990,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-backtrack11-v1.result.attempt1.txt
scout-64-dpumesh-preload-backtrack11-v2,backtrack,11,dpumesh-preload,64,100544,10,98722.000,177.00,347.00,1005441,18191,16,0,0,0,0.981879,1.000001,0.018093,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-backtrack11-v2.result.attempt1.txt
scout-64-dpumesh-preload-backtrack11-v3,backtrack,11,dpumesh-preload,64,100544,10,100543.000,177.00,340.00,1005441,0,18,0,0,0,0.999990,1.000001,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-backtrack11-v3.result.attempt1.txt
scout-64-dpumesh-preload-refine1-v1,refine,1,dpumesh-preload,64,116821,10,116819.000,223.00,383.00,1168206,0,23,0,0,0,0.999983,0.999997,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine1-v1.result.attempt1.txt
scout-64-dpumesh-preload-refine1-v2,refine,1,dpumesh-preload,64,116821,10,116818.000,226.00,431.00,1168208,0,30,0,0,0,0.999974,0.999998,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine1-v2.result.attempt1.txt
scout-64-dpumesh-preload-refine2-v1,refine,2,dpumesh-preload,64,125923,10,125046.000,32065.00,138277.00,1259227,0,8779,0,0,0,0.993035,0.999998,0.000000,0,p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine2-v1.result.attempt1.txt
scout-64-dpumesh-preload-refine2-v2,refine,2,dpumesh-preload,64,125923,10,125072.000,46182.00,137790.00,1259226,0,8515,0,0,0,0.993242,0.999997,0.000000,0,p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine2-v2.result.attempt1.txt
scout-64-dpumesh-preload-refine3-v1,refine,3,dpumesh-preload,64,121287,10,121286.000,273.00,455.00,1212872,0,23,0,0,0,0.999992,1.000002,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine3-v1.result.attempt1.txt
scout-64-dpumesh-preload-refine3-v2,refine,3,dpumesh-preload,64,121287,10,121279.000,286.00,804.00,1212870,0,94,0,0,0,0.999934,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine3-v2.result.attempt1.txt
scout-64-dpumesh-preload-refine4-v1,refine,4,dpumesh-preload,64,123583,10,123580.000,313.00,535.00,1235828,0,39,0,0,0,0.999976,0.999998,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine4-v1.result.attempt1.txt
scout-64-dpumesh-preload-refine4-v2,refine,4,dpumesh-preload,64,123583,10,123581.000,307.00,555.00,1235828,0,38,0,0,0,0.999984,0.999998,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-preload-refine4-v2.result.attempt1.txt
scout-1024-dpumesh-native-pilot1-v1,pilot,1,dpumesh-native,1024,5000,2,4999.000,401.00,579.00,10000,0,0,0,0,0,0.999800,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot1-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot2-v1,pilot,2,dpumesh-native,1024,6750,2,6749.000,277.00,580.00,13500,0,0,0,0,0,0.999852,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot2-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot3-v1,pilot,3,dpumesh-native,1024,9113,2,9111.000,224.00,557.00,18228,0,4,0,0,0,0.999781,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot3-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot4-v1,pilot,4,dpumesh-native,1024,12303,2,12302.000,219.00,530.00,24608,0,3,0,0,0,0.999919,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot4-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot5-v1,pilot,5,dpumesh-native,1024,16609,2,16607.000,213.00,457.00,33220,0,4,0,0,0,0.999880,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot5-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot6-v1,pilot,6,dpumesh-native,1024,22422,2,22422.000,210.00,462.00,44844,0,4,0,0,0,1.000000,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot6-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot7-v1,pilot,7,dpumesh-native,1024,30270,2,30268.000,202.00,468.00,60540,0,4,0,0,0,0.999934,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot7-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot8-v1,pilot,8,dpumesh-native,1024,40865,2,40863.000,203.00,392.00,81732,0,8,0,0,0,0.999951,1.000024,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot8-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot9-v1,pilot,9,dpumesh-native,1024,55168,2,55165.000,205.00,413.00,110336,0,7,0,0,0,0.999946,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot9-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot10-v1,pilot,10,dpumesh-native,1024,74477,2,74473.000,206.00,472.00,148953,0,13,0,0,0,0.999946,0.999993,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot10-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot11-v1,pilot,11,dpumesh-native,1024,100544,2,100539.000,213.00,523.00,201088,0,18,0,0,0,0.999950,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot11-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot12-v1,pilot,12,dpumesh-native,1024,135734,2,135727.000,204.00,412.00,271467,0,24,0,0,0,0.999948,0.999996,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot12-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot13-v1,pilot,13,dpumesh-native,1024,183241,2,183236.000,206.00,416.00,366480,0,34,0,0,0,0.999973,0.999995,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot13-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot14-v1,pilot,14,dpumesh-native,1024,247375,2,247363.000,206.00,436.00,494741,0,45,0,0,0,0.999951,0.999982,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot14-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot15-v1,pilot,15,dpumesh-native,1024,333956,2,333940.000,207.00,439.00,667906,0,62,0,0,0,0.999952,0.999991,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot15-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot16-v1,pilot,16,dpumesh-native,1024,450841,2,450867.000,208.00,456.00,901668,0,81,0,0,0,1.000058,0.999984,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot16-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot17-v1,pilot,17,dpumesh-native,1024,608635,2,608625.000,209.00,514.00,1217258,0,109,0,0,0,0.999984,0.999990,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot17-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot18-v1,pilot,18,dpumesh-native,1024,821657,2,821646.000,207.00,362.00,1643294,0,136,0,0,0,0.999987,0.999988,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot18-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot19-v1,pilot,19,dpumesh-native,1024,1109237,2,1109276.000,207.00,392.00,2218447,0,202,0,0,0,1.000035,0.999988,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot19-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot20-v1,pilot,20,dpumesh-native,1024,1497470,2,1497556.000,215.00,407.00,2994914,0,262,0,0,0,1.000057,0.999991,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot20-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot21-v1,pilot,21,dpumesh-native,1024,2021585,2,2021623.000,206.00,303.00,4043091,0,270,0,0,0,1.000019,0.999980,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot21-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot22-v1,pilot,22,dpumesh-native,1024,2729140,2,2729324.000,226.00,627.00,5458168,0,503,0,0,0,1.000067,0.999979,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot22-v1.result.attempt1.txt
scout-1024-dpumesh-native-pilot23-v1,pilot,23,dpumesh-native,1024,3000000,2,3000212.000,210.00,320.00,5999913,0,617,0,0,0,1.000071,0.999985,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-pilot23-v1.result.attempt1.txt
scout-1024-dpumesh-native-validate23-v1,validate,23,dpumesh-native,1024,3000000,10,3000056.000,233.00,665.00,29999910,0,646,0,0,0,1.000019,0.999997,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-validate23-v1.result.attempt1.txt
scout-1024-dpumesh-native-validate23-v2,validate,23,dpumesh-native,1024,3000000,10,2999992.000,212.00,328.00,29999910,0,627,0,0,0,0.999997,0.999997,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-dpumesh-native-validate23-v2.result.attempt1.txt
scout-1024-plain-pilot1-v1,pilot,1,plain,1024,5000,2,4998.000,179.00,278.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-plain-pilot1-v1.result.attempt1.txt
scout-1024-plain-pilot2-v1,pilot,2,plain,1024,6750,2,6748.000,183.00,274.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-1024-plain-pilot2-v1.result.attempt1.txt
