config,body,role,layer,dso,symbol,samples,cores
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],psi_group_change,57,0.00737
grpc-dpumesh,48,client,runtime,libc.so.6,malloc,43,0.00556
grpc-dpumesh,48,client,runtime,libc.so.6,_int_free,37,0.00478
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,36,0.00465
grpc-dpumesh,48,client,vdso,[vdso],[unknown],31,0.00401
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__calc_delta,30,0.00388
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_cfs_group,30,0.00388
grpc-dpumesh,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE4MoveILb1EJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT0_EEEOS27_.isra.0,30,0.00388
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::PollContext::Run,28,0.00362
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,27,0.00349
grpc-dpumesh,48,client,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,26,0.00336
grpc-dpumesh,48,client,runtime,libc.so.6,_int_malloc,25,0.00323
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,24,0.0031
grpc-dpumesh,48,client,driver,libdoca_comch.so.3.1.0105,[unknown],23,0.00297
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irq,23,0.00297
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,20,0.00258
grpc-dpumesh,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE8DestructIJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT_EEE.isra.0,19,0.00246
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,18,0.00233
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,18,0.00233
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__fget_files,17,0.0022
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::FilterStackCall::Create,16,0.00207
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,15,0.00194
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,15,0.00194
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__switch_to,15,0.00194
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::CallCombiner::Stop,15,0.00194
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,14,0.00181
grpc-dpumesh,48,client,runtime,libc.so.6,read,14,0.00181
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::WakeInsideCombiner,13,0.00168
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::ExecCtx::Run,13,0.00168
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_load_avg,13,0.00168
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_chttp2_begin_write,13,0.00168
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_curr,13,0.00168
grpc-dpumesh,48,client,driver,libdoca_common.so.3.1.0105,[unknown],12,0.00155
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,12,0.00155
grpc-dpumesh,48,client,runtime,libc.so.6,__memmove_avx512_unaligned_erms,12,0.00155
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],fput_many,12,0.00155
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__put_user_nocheck_8,11,0.00142
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::ReceiveMessage::WakeInsideCombiner,11,0.00142
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_slice_buffer_reset_and_unref,11,0.00142
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],mutex_unlock,11,0.00142
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,47,0.00583
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],psi_group_change,45,0.00558
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,39,0.00484
grpc-dpumesh,48,server,runtime,libc.so.6,malloc,38,0.00471
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::WakeInsideCombiner,35,0.00434
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,34,0.00422
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irq,32,0.00397
grpc-dpumesh,48,server,vdso,[vdso],[unknown],28,0.00347
grpc-dpumesh,48,server,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,24,0.00298
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],mutex_lock,24,0.00298
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,23,0.00285
grpc-dpumesh,48,server,runtime,libc.so.6,_int_malloc,23,0.00285
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__calc_delta,22,0.00273
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],ep_item_poll.isra.0,22,0.00273
grpc-dpumesh,48,server,runtime,libc.so.6,_int_free,21,0.0026
grpc-dpumesh,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Unlock,19,0.00236
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__fget_files,19,0.00236
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],update_curr,18,0.00223
grpc-dpumesh,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Lock,16,0.00198
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Start,16,0.00198
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Stop,15,0.00186
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::FilterStackCall::StartBatch,15,0.00186
grpc-dpumesh,48,server,driver,libdoca_common.so.3.1.0105,[unknown],14,0.00174
grpc-dpumesh,48,server,runtime,libc.so.6,__memmove_avx512_unaligned_erms,14,0.00174
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,14,0.00174
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::StartBatch,13,0.00161
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__switch_to,13,0.00161
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],fput_many,12,0.00149
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],update_cfs_group,12,0.00149
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],native_sched_clock,12,0.00149
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,11,0.00136
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,11,0.00136
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,11,0.00136
grpc-dpumesh,48,server,transport,echo_grpc,dpumesh::grpc::DmeshReactor::Impl::HandleReceiveRun,11,0.00136
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,11,0.00136
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__schedule,11,0.00136
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::ExecCtx::Run,11,0.00136
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,10,0.00124
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],reweight_entity,10,0.00124
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_chttp2_perform_read,10,0.00124
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],psi_group_change,116,0.01438
grpc-dpumesh,48,client,runtime,libc.so.6,malloc,88,0.01091
grpc-dpumesh,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE4MoveILb1EJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT0_EEEOS27_.isra.0,65,0.00806
grpc-dpumesh,48,client,runtime,libc.so.6,_int_free,60,0.00744
grpc-dpumesh,48,client,runtime,libc.so.6,_int_malloc,54,0.00669
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,53,0.00657
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::PollContext::Run,52,0.00644
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,49,0.00607
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_cfs_group,44,0.00545
grpc-dpumesh,48,client,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,43,0.00533
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,41,0.00508
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,40,0.00496
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,39,0.00483
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,36,0.00446
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],native_sched_clock,33,0.00409
grpc-dpumesh,48,client,vdso,[vdso],[unknown],33,0.00409
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_curr,31,0.00384
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__calc_delta,31,0.00384
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_load_avg,28,0.00347
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__fget_files,27,0.00335
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__switch_to,27,0.00335
grpc-dpumesh,48,client,grpc,bench_grpc,"grpc_core::promise_filter_detail::ClientCallData::PollContext::~PollContext()::{lambda(void*, absl::lts_20250512::Status)#1}::_FUN",26,0.00322
grpc-dpumesh,48,client,grpc,bench_grpc,absl::lts_20250512::Mutex::Unlock,26,0.00322
grpc-dpumesh,48,client,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,24,0.00297
grpc-dpumesh,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE8DestructIJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT_EEE.isra.0,24,0.00297
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::CallCombiner::Start,24,0.00297
grpc-dpumesh,48,client,runtime,libc.so.6,__memmove_avx512_unaligned_erms,23,0.00285
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::CallCombiner::Stop,23,0.00285
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,23,0.00285
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::StartPromise,23,0.00285
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::ExecCtx::Run,23,0.00285
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::WakeInsideCombiner,22,0.00273
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,22,0.00273
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,22,0.00273
grpc-dpumesh,48,client,grpc,bench_grpc,absl::lts_20250512::random_internal::RandenSlow::Generate,21,0.0026
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,21,0.0026
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_slice_buffer_add,21,0.0026
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],__schedule,21,0.0026
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,20,0.00248
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],reweight_entity,20,0.00248
grpc-dpumesh,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Lock,85,0.01047
grpc-dpumesh,48,server,runtime,libc.so.6,malloc,84,0.01034
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],psi_group_change,83,0.01022
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,83,0.01022
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,78,0.0096
grpc-dpumesh,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Unlock,77,0.00948
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::WakeInsideCombiner,76,0.00936
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,53,0.00653
grpc-dpumesh,48,server,vdso,[vdso],[unknown],46,0.00566
grpc-dpumesh,48,server,runtime,libc.so.6,_int_free,44,0.00542
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,42,0.00517
grpc-dpumesh,48,server,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,38,0.00468
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],update_cfs_group,37,0.00456
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irq,33,0.00406
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__calc_delta,32,0.00394
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,31,0.00382
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__fget_files,31,0.00382
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__switch_to,30,0.00369
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__schedule,28,0.00345
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,28,0.00345
grpc-dpumesh,48,server,runtime,libc.so.6,_int_malloc,26,0.0032
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Start,26,0.0032
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,26,0.0032
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,25,0.00308
grpc-dpumesh,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::TryLock,25,0.00308
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::ReceiveMessage::WakeInsideCombiner,24,0.00295
grpc-dpumesh,48,server,runtime,libc.so.6,cfree@GLIBC_2.2.5,23,0.00283
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Stop,23,0.00283
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],native_sched_clock,23,0.00283
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_combiner_continue_exec_ctx,23,0.00283
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::FilterStackCall::BatchControl::PostCompletion,22,0.00271
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,22,0.00271
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],update_load_avg,22,0.00271
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::StartBatch,22,0.00271
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,21,0.00259
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],reweight_entity,21,0.00259
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::SendMessage::WakeInsideCombiner,20,0.00246
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_core::Combiner::Run,19,0.00234
grpc-dpumesh,48,server,kernel,[kernel.kallsyms],pick_next_task_fair,19,0.00234
grpc-dpumesh,48,server,grpc,echo_grpc,grpc_chttp2_begin_write,19,0.00234
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],psi_group_change,156,0.01911
grpc-dpumesh,48,client,runtime,libc.so.6,malloc,111,0.01359
grpc-dpumesh,48,client,runtime,libc.so.6,_int_free,106,0.01298
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,79,0.00968
grpc-dpumesh,48,client,vdso,[vdso],[unknown],71,0.0087
grpc-dpumesh,48,client,runtime,libc.so.6,_int_malloc,68,0.00833
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,67,0.00821
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,66,0.00808
grpc-dpumesh,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE4MoveILb1EJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT0_EEEOS27_.isra.0,64,0.00784
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::PollContext::Run,57,0.00698
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_cfs_group,53,0.00649
grpc-dpumesh,48,client,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,50,0.00612
grpc-dpumesh,48,client,grpc,bench_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,50,0.00612
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,47,0.00576
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],update_curr,47,0.00576
grpc-dpumesh,48,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,42,0.00514
