config,body,role,layer,dso,symbol,samples,cores
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],entry_SYSCALL_64_after_hwframe,21,0.00351
dpumesh-preload,1008,server,transport,libdpumesh.so.4,dpumesh_publish_due_tails,20,0.00334
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__get_user_8,20,0.00334
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],exit_to_user_mode_loop,20,0.00334
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],copy_user_generic_unrolled,20,0.00334
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],memcg_slab_post_alloc_hook,19,0.00317
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,19,0.00317
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],prepare_task_switch,18,0.00301
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],reweight_entity,17,0.00284
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__put_user_nocheck_8,17,0.00284
envoy-permissive,48,client,kernel,[kernel.kallsyms],psi_group_change,180,0.02886
envoy-permissive,48,client,kernel,nf_conntrack.ko,__nf_conntrack_find_get,124,0.01988
envoy-permissive,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,119,0.01908
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,119,0.01908
envoy-permissive,48,client,envoy,envoy,Envoy::Buffer::OwnedImpl::reserveWithMaxLength,113,0.01812
envoy-permissive,48,client,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,99,0.01587
envoy-permissive,48,client,kernel,nf_tables.ko,nft_do_chain,92,0.01475
envoy-permissive,48,client,kernel,[kernel.kallsyms],__fget_files,86,0.01379
envoy-permissive,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,83,0.01331
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_dfa_match_len,76,0.01219
envoy-permissive,48,client,kernel,[kernel.kallsyms],read_tsc,72,0.01155
envoy-permissive,48,client,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,71,0.01139
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_bh,69,0.01106
envoy-permissive,48,client,kernel,[kernel.kallsyms],enqueue_task_fair,67,0.01074
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_label_sk_perm.part.0,64,0.01026
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,62,0.00994
envoy-permissive,48,client,runtime,libc.so.6,pthread_mutex_lock,60,0.00962
envoy-permissive,48,client,kernel,[kernel.kallsyms],skb_release_data,60,0.00962
envoy-permissive,48,client,kernel,[kernel.kallsyms],__schedule,56,0.00898
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_load_avg,54,0.00866
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_curr,52,0.00834
envoy-permissive,48,client,kernel,[kernel.kallsyms],nf_hook_slow,48,0.0077
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_check_space,48,0.0077
envoy-permissive,48,client,runtime,libc.so.6,pthread_mutex_unlock,47,0.00754
envoy-permissive,48,client,kernel,[kernel.kallsyms],__siphash_unaligned,46,0.00738
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_cfs_group,44,0.00706
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_recvmsg_locked,43,0.0069
envoy-permissive,48,client,vdso,[vdso],[unknown],40,0.00641
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_sendmsg_locked,40,0.00641
envoy-permissive,48,client,kernel,[kernel.kallsyms],enqueue_entity,40,0.00641
envoy-permissive,48,client,kernel,[kernel.kallsyms],__calc_delta,38,0.00609
envoy-permissive,48,client,kernel,[kernel.kallsyms],__tcp_transmit_skb,36,0.00577
envoy-permissive,48,client,kernel,[kernel.kallsyms],fput_many,35,0.00561
envoy-permissive,48,client,kernel,[kernel.kallsyms],strncpy,35,0.00561
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_compute_perms,34,0.00545
envoy-permissive,48,client,envoy,envoy,Envoy::Stats::CounterImpl::add,33,0.00529
envoy-permissive,48,client,kernel,[kernel.kallsyms],fib_table_lookup,33,0.00529
envoy-permissive,48,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,32,0.00513
envoy-permissive,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,32,0.00513
envoy-permissive,48,client,kernel,[kernel.kallsyms],timerqueue_add,31,0.00497
envoy-permissive,48,server,kernel,[kernel.kallsyms],psi_group_change,190,0.03061
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,130,0.02095
envoy-permissive,48,server,envoy,envoy,Envoy::Buffer::OwnedImpl::reserveWithMaxLength,108,0.0174
envoy-permissive,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,101,0.01627
envoy-permissive,48,server,kernel,[kernel.kallsyms],__nf_conntrack_find_get,97,0.01563
envoy-permissive,48,server,kernel,[kernel.kallsyms],nft_do_chain,95,0.01531
envoy-permissive,48,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,85,0.0137
envoy-permissive,48,server,kernel,[kernel.kallsyms],__fget_files,74,0.01192
envoy-permissive,48,server,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,73,0.01176
envoy-permissive,48,server,kernel,[kernel.kallsyms],aa_dfa_match_len,72,0.0116
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,71,0.01144
envoy-permissive,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,67,0.0108
envoy-permissive,48,server,kernel,[kernel.kallsyms],read_tsc,67,0.0108
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_bh,65,0.01047
envoy-permissive,48,server,runtime,libc.so.6,pthread_mutex_lock,65,0.01047
envoy-permissive,48,server,kernel,[kernel.kallsyms],__calc_delta,59,0.00951
envoy-permissive,48,server,runtime,libc.so.6,pthread_mutex_unlock,59,0.00951
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_recvmsg_locked,58,0.00935
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_load_avg,55,0.00886
envoy-permissive,48,server,kernel,[kernel.kallsyms],__siphash_unaligned,53,0.00854
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_curr,52,0.00838
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_sendmsg_locked,52,0.00838
envoy-permissive,48,server,kernel,[kernel.kallsyms],fput_many,49,0.0079
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_check_space,46,0.00741
envoy-permissive,48,server,kernel,[kernel.kallsyms],pick_next_task_fair,45,0.00725
envoy-permissive,48,server,kernel,[kernel.kallsyms],aa_label_sk_perm.part.0,44,0.00709
envoy-permissive,48,server,kernel,[kernel.kallsyms],__inet_lookup_established,44,0.00709
envoy-permissive,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,43,0.00693
envoy-permissive,48,server,kernel,[kernel.kallsyms],skb_release_data,43,0.00693
envoy-permissive,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,42,0.00677
envoy-permissive,48,server,kernel,[kernel.kallsyms],aa_compute_perms,42,0.00677
envoy-permissive,48,server,kernel,[kernel.kallsyms],__schedule,42,0.00677
envoy-permissive,48,server,envoy,envoy,Envoy::Stats::CounterImpl::add,40,0.00645
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_cfs_group,39,0.00628
envoy-permissive,48,server,kernel,[kernel.kallsyms],__tcp_transmit_skb,39,0.00628
envoy-permissive,48,server,kernel,[kernel.kallsyms],slab_free_freelist_hook.constprop.0,37,0.00596
envoy-permissive,48,server,kernel,[kernel.kallsyms],strncpy,36,0.0058
envoy-permissive,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,35,0.00564
envoy-permissive,48,server,kernel,[kernel.kallsyms],__alloc_skb,34,0.00548
envoy-permissive,48,server,kernel,[kernel.kallsyms],__switch_to,34,0.00548
envoy-permissive,48,client,kernel,[kernel.kallsyms],psi_group_change,157,0.0252
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,130,0.02087
envoy-permissive,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,122,0.01959
envoy-permissive,48,client,kernel,[kernel.kallsyms],__nf_conntrack_find_get,116,0.01862
envoy-permissive,48,client,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,105,0.01686
envoy-permissive,48,client,envoy,envoy,Envoy::Buffer::OwnedImpl::reserveWithMaxLength,103,0.01654
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_dfa_match_len,79,0.01268
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,76,0.0122
envoy-permissive,48,client,kernel,[kernel.kallsyms],__fget_files,74,0.01188
envoy-permissive,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,73,0.01172
envoy-permissive,48,client,kernel,[kernel.kallsyms],nft_do_chain,73,0.01172
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_load_avg,66,0.0106
envoy-permissive,48,client,kernel,[kernel.kallsyms],read_tsc,62,0.00995
envoy-permissive,48,client,kernel,[kernel.kallsyms],skb_release_data,61,0.00979
envoy-permissive,48,client,vdso,[vdso],[unknown],59,0.00947
envoy-permissive,48,client,runtime,libc.so.6,pthread_mutex_lock,57,0.00915
envoy-permissive,48,client,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,56,0.00899
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_bh,53,0.00851
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_curr,53,0.00851
envoy-permissive,48,client,kernel,[kernel.kallsyms],strncpy,52,0.00835
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_sendmsg_locked,51,0.00819
envoy-permissive,48,client,kernel,[kernel.kallsyms],enqueue_task_fair,51,0.00819
envoy-permissive,48,client,kernel,[kernel.kallsyms],__inet_lookup_established,51,0.00819
envoy-permissive,48,client,kernel,[kernel.kallsyms],__schedule,51,0.00819
envoy-permissive,48,client,kernel,[kernel.kallsyms],pick_next_task_fair,50,0.00803
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_label_sk_perm.part.0,50,0.00803
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_rq_clock,48,0.00771
envoy-permissive,48,client,app,bench_sock,on_reply,47,0.00755
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_check_space,47,0.00755
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_recvmsg_locked,47,0.00755
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_rcv_established,45,0.00722
envoy-permissive,48,client,kernel,[kernel.kallsyms],enqueue_entity,44,0.00706
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_compute_perms,42,0.00674
envoy-permissive,48,client,kernel,[kernel.kallsyms],__calc_delta,42,0.00674
envoy-permissive,48,client,kernel,[kernel.kallsyms],__siphash_unaligned,41,0.00658
envoy-permissive,48,client,kernel,[kernel.kallsyms],fput_many,40,0.00642
envoy-permissive,48,client,kernel,[kernel.kallsyms],timerqueue_add,39,0.00626
envoy-permissive,48,client,runtime,libc.so.6,pthread_mutex_unlock,39,0.00626
envoy-permissive,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,38,0.0061
envoy-permissive,48,client,kernel,[kernel.kallsyms],native_sched_clock,38,0.0061
envoy-permissive,48,server,kernel,[kernel.kallsyms],psi_group_change,194,0.03121
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,128,0.02059
envoy-permissive,48,server,envoy,envoy,Envoy::Buffer::OwnedImpl::reserveWithMaxLength,113,0.01818
envoy-permissive,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,108,0.01737
envoy-permissive,48,server,kernel,[kernel.kallsyms],__nf_conntrack_find_get,92,0.0148
envoy-permissive,48,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,85,0.01367
envoy-permissive,48,server,kernel,[kernel.kallsyms],nft_do_chain,84,0.01351
envoy-permissive,48,server,runtime,libc.so.6,pthread_mutex_lock,77,0.01239
envoy-permissive,48,server,kernel,[kernel.kallsyms],aa_dfa_match_len,76,0.01223
envoy-permissive,48,server,kernel,[kernel.kallsyms],__fget_files,69,0.0111
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,67,0.01078
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_curr,65,0.01046
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_load_avg,65,0.01046
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_bh,64,0.0103
envoy-permissive,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,64,0.0103
envoy-permissive,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,63,0.01013
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_recvmsg_locked,60,0.00965
envoy-permissive,48,server,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,60,0.00965
envoy-permissive,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,54,0.00869
envoy-permissive,48,server,kernel,[kernel.kallsyms],__schedule,52,0.00837
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_cfs_group,51,0.0082
envoy-permissive,48,server,kernel,[kernel.kallsyms],aa_label_sk_perm.part.0,51,0.0082
envoy-permissive,48,server,kernel,[kernel.kallsyms],read_tsc,48,0.00772
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_check_space,47,0.00756
envoy-permissive,48,server,kernel,[kernel.kallsyms],__dev_queue_xmit,47,0.00756
envoy-permissive,48,server,runtime,libc.so.6,pthread_mutex_unlock,47,0.00756
envoy-permissive,48,server,kernel,[kernel.kallsyms],fput_many,45,0.00724
envoy-permissive,48,server,kernel,[kernel.kallsyms],skb_release_data,44,0.00708
envoy-permissive,48,server,kernel,[kernel.kallsyms],__siphash_unaligned,43,0.00692
envoy-permissive,48,server,kernel,[kernel.kallsyms],__calc_delta,42,0.00676
envoy-permissive,48,server,runtime,libc.so.6,readv,38,0.00611
envoy-permissive,48,server,kernel,[kernel.kallsyms],sk_stream_alloc_skb,37,0.00595
envoy-permissive,48,server,kernel,[kernel.kallsyms],__alloc_skb,36,0.00579
envoy-permissive,48,server,envoy,envoy,Envoy::Stats::CounterImpl::add,36,0.00579
envoy-permissive,48,server,kernel,[kernel.kallsyms],reweight_entity,36,0.00579
envoy-permissive,48,server,kernel,[kernel.kallsyms],native_sched_clock,35,0.00563
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_sendmsg_locked,35,0.00563
envoy-permissive,48,server,kernel,[kernel.kallsyms],__ksize,35,0.00563
envoy-permissive,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,35,0.00563
envoy-permissive,48,server,kernel,[kernel.kallsyms],strncpy,34,0.00547
envoy-permissive,48,client,kernel,[kernel.kallsyms],psi_group_change,171,0.02746
envoy-permissive,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,114,0.0183
envoy-permissive,48,client,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,111,0.01782
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,108,0.01734
envoy-permissive,48,client,kernel,[kernel.kallsyms],__nf_conntrack_find_get,104,0.0167
envoy-permissive,48,client,envoy,envoy,Envoy::Buffer::OwnedImpl::reserveWithMaxLength,98,0.01574
envoy-permissive,48,client,vdso,[vdso],[unknown],97,0.01557
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,84,0.01349
envoy-permissive,48,client,kernel,[kernel.kallsyms],__fget_files,83,0.01333
envoy-permissive,48,client,kernel,[kernel.kallsyms],nft_do_chain,78,0.01252
envoy-permissive,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_bh,73,0.01172
envoy-permissive,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,70,0.01124
envoy-permissive,48,client,kernel,[kernel.kallsyms],enqueue_task_fair,69,0.01108
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_dfa_match_len,68,0.01092
envoy-permissive,48,client,kernel,[kernel.kallsyms],read_tsc,67,0.01076
envoy-permissive,48,client,app,bench_sock,on_reply,62,0.00996
envoy-permissive,48,client,kernel,[kernel.kallsyms],__inet_lookup_established,58,0.00931
envoy-permissive,48,client,runtime,libc.so.6,pthread_mutex_unlock,56,0.00899
envoy-permissive,48,client,kernel,[kernel.kallsyms],__siphash_unaligned,56,0.00899
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_sendmsg_locked,56,0.00899
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_load_avg,53,0.00851
envoy-permissive,48,client,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,52,0.00835
envoy-permissive,48,client,kernel,[kernel.kallsyms],aa_label_sk_perm.part.0,50,0.00803
envoy-permissive,48,client,kernel,[kernel.kallsyms],__ksize,49,0.00787
envoy-permissive,48,client,kernel,[kernel.kallsyms],enqueue_entity,48,0.00771
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_check_space,46,0.00739
envoy-permissive,48,client,kernel,[kernel.kallsyms],skb_release_data,46,0.00739
envoy-permissive,48,client,kernel,[kernel.kallsyms],__tcp_transmit_skb,45,0.00723
envoy-permissive,48,client,runtime,libc.so.6,pthread_mutex_lock,43,0.0069
envoy-permissive,48,client,kernel,[kernel.kallsyms],tcp_recvmsg_locked,42,0.00674
envoy-permissive,48,client,kernel,[kernel.kallsyms],fput_many,42,0.00674
envoy-permissive,48,client,kernel,[kernel.kallsyms],strncpy,41,0.00658
envoy-permissive,48,client,kernel,[kernel.kallsyms],__calc_delta,41,0.00658
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_curr,40,0.00642
envoy-permissive,48,client,kernel,[kernel.kallsyms],ip_finish_output2,38,0.0061
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_cfs_group,38,0.0061
envoy-permissive,48,client,kernel,[kernel.kallsyms],ipv4_confirm,36,0.00578
envoy-permissive,48,client,envoy,envoy,Envoy::Stats::CounterImpl::add,35,0.00562
envoy-permissive,48,client,kernel,[kernel.kallsyms],update_rq_clock,35,0.00562
envoy-permissive,48,client,kernel,[kernel.kallsyms],kfree,34,0.00546
envoy-permissive,48,server,kernel,[kernel.kallsyms],psi_group_change,180,0.02904
envoy-permissive,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,124,0.02
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,113,0.01823
envoy-permissive,48,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,98,0.01581
envoy-permissive,48,server,envoy,envoy,Envoy::Buffer::OwnedImpl::reserveWithMaxLength,96,0.01549
envoy-permissive,48,server,kernel,[kernel.kallsyms],__nf_conntrack_find_get,83,0.01339
envoy-permissive,48,server,kernel,[kernel.kallsyms],__fget_files,83,0.01339
envoy-permissive,48,server,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,82,0.01323
envoy-permissive,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,72,0.01162
envoy-permissive,48,server,kernel,[kernel.kallsyms],nft_do_chain,70,0.01129
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_bh,68,0.01097
envoy-permissive,48,server,kernel,[kernel.kallsyms],update_load_avg,68,0.01097
envoy-permissive,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,67,0.01081
envoy-permissive,48,server,runtime,libc.so.6,pthread_mutex_lock,57,0.0092
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_recvmsg_locked,55,0.00887
envoy-permissive,48,server,runtime,libc.so.6,pthread_mutex_unlock,55,0.00887
envoy-permissive,48,server,kernel,[kernel.kallsyms],__siphash_unaligned,54,0.00871
envoy-permissive,48,server,kernel,[kernel.kallsyms],enqueue_entity,53,0.00855
envoy-permissive,48,server,kernel,[kernel.kallsyms],__calc_delta,51,0.00823
envoy-permissive,48,server,kernel,[kernel.kallsyms],aa_dfa_match_len,50,0.00807
envoy-permissive,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,50,0.00807
envoy-permissive,48,server,kernel,[kernel.kallsyms],tcp_sendmsg_locked,50,0.00807
