run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-1024-grpc-envoy-strict-backtrack8-v2,backtrack,8,grpc-envoy-strict,1024,40865,10,40876.000,4507.00,6466.00,408641,0,0,0,0,0,1.000269,0.999978,0.000000,0.996265,0.930007,1.926272,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-backtrack8-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine1-v1,refine,1,grpc-envoy-strict,1024,47481,10,43003.000,467094.00,973569.00,450572,0,0,0,0,0,0.905689,0.948952,0.000000,0.996326,0.906116,1.902442,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine1-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine1-v2,refine,1,grpc-envoy-strict,1024,47481,10,43011.000,478330.00,976792.00,453615,0,0,0,189,0,0.905857,0.955361,0.000000,0.995907,0.900653,1.896560,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine1-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine2-v1,refine,2,grpc-envoy-strict,1024,44049,10,44076.000,11759.00,18810.00,440466,0,0,0,0,0,1.000613,0.999946,0.000000,0.996195,0.924408,1.920603,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine2-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine2-v2,refine,2,grpc-envoy-strict,1024,44049,10,44033.000,12191.00,18261.00,440458,0,0,0,0,0,0.999637,0.999927,0.000000,0.996235,0.924589,1.920824,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine2-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine3-v1,refine,3,grpc-envoy-strict,1024,45733,10,45746.000,16719.00,25484.00,457226,0,0,0,0,0,1.000284,0.999773,0.000000,0.996333,0.948423,1.944756,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine3-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine3-v2,refine,3,grpc-envoy-strict,1024,45733,10,45721.000,16576.00,25709.00,457118,0,0,0,0,0,0.999738,0.999536,0.000000,0.996203,0.949410,1.945613,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine3-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine4-v1,refine,4,grpc-envoy-strict,1024,46599,10,46545.000,22358.00,47100.00,465570,0,0,0,0,0,0.998841,0.999099,0.000000,0.996196,0.955038,1.951234,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine4-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine4-v2,refine,4,grpc-envoy-strict,1024,46599,10,46550.000,22976.00,39539.00,465563,0,0,0,0,0,0.998948,0.999084,0.000000,0.996605,0.954568,1.951173,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine4-v2.result.attempt1.txt
scout-1024-grpc-linkerd-pilot1-v1,pilot,1,grpc-linkerd,1024,5000,2,4997.000,421.00,457.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.849263,0.684680,1.533943,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot2-v1,pilot,2,grpc-linkerd,1024,6750,2,6748.000,1007.00,2166.00,13499,0,0,0,0,0,0.999704,0.999926,0.000000,0.961705,0.743491,1.705196,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot3-v1,pilot,3,grpc-linkerd,1024,9113,2,9109.000,2604.00,3565.00,18222,0,0,0,0,0,0.999561,0.999781,0.000000,0.983838,0.734467,1.718305,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot4-v1,pilot,4,grpc-linkerd,1024,12303,2,12296.000,6903.00,9114.00,24596,0,0,0,0,0,0.999431,0.999594,0.000000,0.981899,0.825295,1.807194,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot5-v1,pilot,5,grpc-linkerd,1024,16609,2,7879.000,475094.00,1030504.00,33216,0,0,1740,1,0,0.474381,0.999940,0.000000,0.984035,0.664005,1.648040,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot5-v1.result.attempt1.txt
scout-1024-grpc-linkerd-validate5-v1,validate,5,grpc-linkerd,1024,16609,10,5392.000,5898673.06,5898673.06,166040,0,0,85530,38531,0,0.324643,0.999699,0.000000,0.992019,0.409971,1.401990,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-validate5-v1.result.attempt1.txt
scout-1024-grpc-linkerd-validate5-v2,validate,5,grpc-linkerd,1024,16609,10,5358.000,5951408.25,5951408.25,166086,0,0,86548,38725,0,0.322596,0.999976,0.000000,0.997026,0.408823,1.405849,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-validate5-v2.result.attempt1.txt
scout-1024-grpc-linkerd-backtrack4-v1,backtrack,4,grpc-linkerd,1024,12303,10,12307.000,7079.00,9681.00,123025,0,0,0,0,0,1.000325,0.999959,0.000000,0.996063,0.844645,1.840708,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-backtrack4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-backtrack4-v2,backtrack,4,grpc-linkerd,1024,12303,10,12301.000,7059.00,9638.00,123015,0,0,0,0,0,0.999837,0.999878,0.000000,0.996253,0.844238,1.840491,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-backtrack4-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine1-v1,refine,1,grpc-linkerd,1024,14295,10,7943.000,5761060.54,5761060.54,142924,0,0,32892,46263,0,0.555649,0.999818,0.000000,0.996660,0.637098,1.633758,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine1-v2,refine,1,grpc-linkerd,1024,14295,10,7949.000,5143160.97,5143160.97,142920,0,0,32592,48275,0,0.556069,0.999790,0.000000,0.995870,0.632047,1.627917,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine1-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine2-v1,refine,2,grpc-linkerd,1024,13262,10,13259.000,13600.00,20152.00,132609,0,0,0,0,0,0.999774,0.999917,0.000000,0.996461,0.869300,1.865761,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine2-v2,refine,2,grpc-linkerd,1024,13262,10,13267.000,13615.00,22546.00,132582,0,0,0,0,0,1.000377,0.999713,0.000000,0.996388,0.869280,1.865668,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine2-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine3-v1,refine,3,grpc-linkerd,1024,13769,10,8936.000,4529402.69,4529402.69,137655,0,0,17603,44359,0,0.648994,0.999746,0.000000,0.996237,0.708426,1.704663,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine3-v2,refine,3,grpc-linkerd,1024,13769,10,9039.000,991982.00,4438198.08,137565,0,0,16475,42955,0,0.656475,0.999092,0.000000,0.996669,0.710144,1.706813,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine3-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine4-v1,refine,4,grpc-linkerd,1024,13513,10,12118.000,42742.00,992801.00,135081,0,0,0,19,0,0.896766,0.999637,0.000000,0.995950,0.867263,1.863213,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine4-v2,refine,4,grpc-linkerd,1024,13513,10,10397.000,345734.00,3157455.79,135097,0,0,4074,27669,0,0.769407,0.999756,0.000000,0.996576,0.803014,1.799590,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine4-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot1-v1,pilot,1,grpc-linkerd-opaque,1024,5000,2,4997.000,200.00,632.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.315652,0.473024,0.788676,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot2-v1,pilot,2,grpc-linkerd-opaque,1024,6750,2,6747.000,180.00,227.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.460842,0.405096,0.865938,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot3-v1,pilot,3,grpc-linkerd-opaque,1024,9113,2,9111.000,222.00,625.00,18226,0,0,0,0,0,0.999781,1.000000,0.000000,0.597128,0.572092,1.169220,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot4-v1,pilot,4,grpc-linkerd-opaque,1024,12303,2,12300.000,197.00,232.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.803559,0.722988,1.526547,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot5-v1,pilot,5,grpc-linkerd-opaque,1024,16609,2,16607.000,293.00,534.00,33217,0,0,0,0,0,0.999880,0.999970,0.000000,0.966673,0.932188,1.898861,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot5-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot6-v1,pilot,6,grpc-linkerd-opaque,1024,22422,2,22418.000,1068.00,1357.00,44842,0,0,0,0,0,0.999822,0.999955,0.000000,0.981868,0.904688,1.886556,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot6-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot7-v1,pilot,7,grpc-linkerd-opaque,1024,30270,2,30261.000,1718.00,2178.00,60532,0,0,0,0,0,0.999703,0.999868,0.000000,0.981693,0.922672,1.904365,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot7-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot8-v1,pilot,8,grpc-linkerd-opaque,1024,40865,2,40892.000,8166.00,12193.00,81686,0,0,0,0,0,1.000661,0.999462,0.000000,0.943040,0.861062,1.804102,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot8-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot9-v1,pilot,9,grpc-linkerd-opaque,1024,55168,2,40798.000,291731.00,559105.00,93816,0,0,0,0,0,0.739523,0.850276,0.000000,0.981493,0.879566,1.861059,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot9-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-validate9-v1,validate,9,grpc-linkerd-opaque,1024,55168,10,41228.000,2602530.71,2602530.71,473892,0,0,0,250328,0,0.747317,0.858998,0.000000,0.996220,0.890699,1.886919,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-validate9-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-validate9-v2,validate,9,grpc-linkerd-opaque,1024,55168,10,41115.000,2615528.04,2615528.04,469118,0,0,0,246040,0,0.745269,0.850344,0.000000,0.996293,0.888673,1.884966,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-validate9-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-backtrack8-v1,backtrack,8,grpc-linkerd-opaque,1024,40865,10,40888.000,7857.00,11590.00,408600,0,0,0,0,0,1.000563,0.999878,0.000000,0.996263,0.895539,1.891802,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-backtrack8-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-backtrack8-v2,backtrack,8,grpc-linkerd-opaque,1024,40865,10,40871.000,7835.00,10830.00,408646,0,0,0,0,0,1.000147,0.999990,0.000000,0.996389,0.896855,1.893244,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-backtrack8-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine1-v1,refine,1,grpc-linkerd-opaque,1024,47481,10,41362.000,687471.00,1511490.60,452099,0,0,0,84257,0,0.871127,0.952168,0.000000,0.996141,0.887321,1.883462,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine1-v2,refine,1,grpc-linkerd-opaque,1024,47481,10,41285.000,682993.00,1397388.78,448906,0,0,0,82936,0,0.869506,0.945443,0.000000,0.996373,0.886317,1.882690,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine1-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine2-v1,refine,2,grpc-linkerd-opaque,1024,44049,10,44018.000,17140.00,31820.00,440374,0,0,0,0,0,0.999296,0.999737,0.000000,0.996170,0.937463,1.933633,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine2-v2,refine,2,grpc-linkerd-opaque,1024,44049,10,44026.000,17225.00,29339.00,440286,0,0,0,0,0,0.999478,0.999537,0.000000,0.996348,0.933696,1.930044,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine2-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine3-v1,refine,3,grpc-linkerd-opaque,1024,45733,10,41324.000,478234.00,983266.00,432455,0,0,0,322,0,0.903593,0.945608,0.000000,0.996613,0.883254,1.879867,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine3-v2,refine,3,grpc-linkerd-opaque,1024,45733,10,41245.000,507245.00,1033048.00,434492,0,0,0,2870,0,0.901865,0.950062,0.000000,0.996409,0.889412,1.885821,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine3-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine4-v1,refine,4,grpc-linkerd-opaque,1024,44883,10,41326.000,411706.00,831837.00,435438,0,0,0,0,0,0.920750,0.970162,0.000000,0.996141,0.882806,1.878947,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine4-v2,refine,4,grpc-linkerd-opaque,1024,44883,10,41522.000,383681.00,785940.00,435384,0,0,0,0,0,0.925116,0.970042,0.000000,0.996198,0.882357,1.878555,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine4-v2.result.attempt1.txt
scout-8192-grpc-linkerd-pilot1-v1,pilot,1,grpc-linkerd,8192,5000,2,4997.000,440.00,902.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.916346,0.764520,1.680866,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot1-v1.result.attempt1.txt
scout-8192-grpc-linkerd-pilot2-v1,pilot,2,grpc-linkerd,8192,6750,2,6747.000,1941.00,3056.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.966574,0.742224,1.708798,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot2-v1.result.attempt1.txt
scout-8192-grpc-linkerd-pilot3-v1,pilot,3,grpc-linkerd,8192,9113,2,9109.000,3919.00,5345.00,18219,0,0,0,0,0,0.999561,0.999616,0.000000,0.982312,0.776920,1.759232,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot3-v1.result.attempt1.txt
scout-8192-grpc-linkerd-pilot4-v1,pilot,4,grpc-linkerd,8192,12303,2,6564.000,419160.00,872600.00,24520,0,0,0,13,0,0.533528,0.996505,0.000000,0.983516,0.781843,1.765359,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot4-v1.result.attempt1.txt
scout-8192-grpc-linkerd-validate4-v1,validate,4,grpc-linkerd,8192,12303,10,5430.000,7656791.35,7656791.35,123027,0,0,0,38653,0,0.441356,0.999976,0.000000,0.996604,0.687069,1.683673,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-validate4-v1.result.attempt1.txt
scout-8192-grpc-linkerd-validate4-v2,validate,4,grpc-linkerd,8192,12303,10,4598.000,8054026.29,8054026.29,122965,0,0,9871,33852,0,0.373730,0.999472,0.000000,0.996372,0.549546,1.545918,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-validate4-v2.result.attempt1.txt
scout-8192-grpc-linkerd-backtrack3-v1,backtrack,3,grpc-linkerd,8192,9113,10,5931.000,4961499.13,4961499.13,91124,0,0,0,30721,0,0.650828,0.999934,0.000000,0.958700,0.997148,1.955848,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-backtrack3-v1.result.attempt1.txt
scout-8192-grpc-linkerd-backtrack3-v2,backtrack,3,grpc-linkerd,8192,9113,10,9113.000,4136.00,5604.00,91125,0,0,0,0,0,1.000000,0.999945,0.000000,0.996322,0.792787,1.789109,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-backtrack3-v2.result.attempt1.txt
scout-8192-grpc-linkerd-backtrack3-v3,backtrack,3,grpc-linkerd,8192,9113,10,9112.000,4004.00,5469.00,91124,0,0,0,0,0,0.999890,0.999934,0.000000,0.996226,0.795657,1.791883,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-backtrack3-v3.result.attempt1.txt
scout-8192-grpc-linkerd-refine1-v1,refine,1,grpc-linkerd,8192,10589,10,10585.000,8205.00,11492.00,105863,0,0,0,0,0,0.999622,0.999745,0.000000,0.996185,0.852597,1.848782,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine1-v1.result.attempt1.txt
scout-8192-grpc-linkerd-refine1-v2,refine,1,grpc-linkerd,8192,10589,10,10587.000,8110.00,11258.00,105880,0,0,0,0,0,0.999811,0.999906,0.000000,0.995902,0.853022,1.848924,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine1-v2.result.attempt1.txt
scout-8192-grpc-linkerd-refine2-v1,refine,2,grpc-linkerd,8192,11414,10,6554.000,6416395.79,6416395.79,114088,0,0,0,46017,0,0.574207,0.999544,0.000000,0.997000,0.756210,1.753210,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine2-v1.result.attempt1.txt
scout-8192-grpc-linkerd-refine2-v2,refine,2,grpc-linkerd,8192,11414,10,6447.000,7223336.67,7223336.67,114045,0,0,0,49474,0,0.564833,0.999168,0.000000,0.995950,0.779168,1.775118,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine2-v2.result.attempt1.txt
scout-8192-grpc-linkerd-refine3-v1,refine,3,grpc-linkerd,8192,10994,10,6179.000,6196900.46,6196900.46,109915,0,0,0,44040,0,0.562034,0.999773,0.000000,0.996073,0.995748,1.991821,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine3-v1.result.attempt1.txt
scout-8192-grpc-linkerd-refine3-v2,refine,3,grpc-linkerd,8192,10994,10,6269.000,6330205.97,6330205.97,109881,0,0,0,47752,0,0.570220,0.999463,0.000000,0.995725,0.946910,1.942635,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine3-v2.result.attempt1.txt
scout-8192-grpc-linkerd-refine4-v1,refine,4,grpc-linkerd,8192,10790,10,10793.000,9483.00,13977.00,107891,0,0,0,0,0,1.000278,0.999917,0.000000,0.995950,0.845541,1.841491,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine4-v1.result.attempt1.txt
scout-8192-grpc-linkerd-refine4-v2,refine,4,grpc-linkerd,8192,10790,10,10786.000,9259.00,12837.00,107867,0,0,0,0,0,0.999629,0.999694,0.000000,0.996389,0.851716,1.848105,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-refine4-v2.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-pilot1-v1,pilot,1,grpc-linkerd-opaque,8192,5000,2,4997.000,220.00,246.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.450221,0.404867,0.855088,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot1-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-pilot2-v1,pilot,2,grpc-linkerd-opaque,8192,6750,2,6748.000,247.00,299.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,0.633321,0.580787,1.214108,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot2-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-pilot3-v1,pilot,3,grpc-linkerd-opaque,8192,9113,2,9110.000,252.00,292.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.841794,0.772999,1.614793,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot3-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-pilot4-v1,pilot,4,grpc-linkerd-opaque,8192,12303,2,12300.000,862.00,1187.00,24605,0,0,0,0,0,0.999756,0.999959,0.000000,0.981609,0.917604,1.899213,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot4-v1.result.attempt1.txt
